574,AXISBANK,INE238A01034,1368.7,9.55
575,RAILTEL,INE0DD101019,316.9,18.9
576,BSLGOLDETF,INF209KB18D3,122.77,11.27
577,JSWENERGY,INE121E01018,569.45,14.08
578,MUFIN,INE08KJ01020,134,17.06
579,VMM,INE01EA01019,116.76,11.98
580,KRISHANA,INE506W01012,697.65,17.8
581,BSE,INE118H01025,3944.1,18.94
582,IPCALAB,INE571A01038,1696.4,12.02
583,CENTRALBK,INE483A01010,32.68,14.25
584,HINDPETRO,INE094A01015,392.1,15.14
585,NLCINDIA,INE589A01014,317.1,16.64
586,SURYAROSNI,INE335A01020,255.9,18.62
587,LTGILTBEES,INF204KB1882,29.86,10
588,INGERRAND,INE177A01018,4495.9,13.04
589,BAJFINANCE,INE296A01032,1014.9,11.69
590,ABBOTINDIA,INE358A01014,25550,9
591,PARADEEP,INE088F01024,138.29,18.26
592,ACUTAAS,INE00FF01025,3567.5,18.95
593,SCI,INE109A01011,301.15,20.01
594,IOC,INE242A01010,139.83,11.35
595,OBEROIRLTY,INE093I01010,1804.6,11.81
596,BALKRISIND,INE787D01026,2169.3,12.73
597,IEX,INE022Q01020,123.86,16.35
598,POCL,INE063E01053,1373.7,22.74
599,NIFTY1,INF174K014P6,265.53,9
600,NTPCGREEN,INE0ONG01011,95.08,12.06
601,ENDURANCE,INE913H01037,2593.3,13.25
602,MIDHANI,INE099Z01011,422.55,18.67
603,NIFTYBETA,INF789F1AZC0,265.56,9
604,RTNPOWER,INE399K01017,9.17,17.61
605,INDHOTEL,INE053A01029,718.75,11.24
606,AUTOBEES,INF204KC1337,276.09,9
607,PNB,INE160A01022,107.54,11.97
608,FSL,INE684F01012,229.69,18.78
609,ULTRACEMCO,INE481G01011,11456,9.51
610,KERNEX,INE202H01019,2293.6,24.58
611,ASTRAZEN,INE203A01020,8176.5,12.19
612,BANKBARODA,INE028A01039,271.65,11.81
613,CRAMC,INE218I01013,250.59,12.86
614,ICICIGI,INE765G01017,1757.6,9.06
615,GHCL,INE539A01019,437.45,12.89
616,SILVERCASE,INF0R8F01091,22.41,21.53
617,SUNPHARMA,INE044A01036,1866.2,9
618,APOLLO,INE713T01028,418.85,25.63
619,LIQUIDCASE,INF0R8F01034,114.79,5
620,QGOLDHALF,INF082J01408,115.67,11.29
621,RAMCOCEM,INE331A01037,931.75,10.75
622,GLAND,INE068V01023,2465.2,13.55
623,BEL,INE263A01024,416.25,11.58
624,SKIPPER,INE439E01022,557.4,18.94
625,PICCADIL,INE546C01010,574.05,17.89
626,CONCOR,INE111A01025,480.25,11.2
627,SWARAJENG,INE277A01016,4038.7,12.21
628,GMRAIRPORT,INE776C01039,113.53,13.18
629,INDGN,INE065X01017,513.75,12.2
630,SAMMAANCAP,INE148I01020,176.29,17.84
631,FMCGIETF,INF109KC19V3,53.36,9
632,GAIL,INE129A01019,174.5,11.32
633,PATANJALI,INE619A01035,413.2,9.88
634,CREDITACC,INE741K01010,1502.3,17.42
635,DELHIVERY,INE148O01028,507.7,13.16
636,ABFRL,INE647O01011,58.67,15.42
637,FINPIPE,INE183A01024,175.82,13.1
638,SGBJU29III,IN0020210087,14034.32,10
639,IOB,INE565A01014,34.17,13.43
640,TMB,INE668A01016,730.3,13.37
641,SCHAEFFLER,INE513A01022,4116.2,12.58
642,ICICIPRULI,INE726G01019,492.95,10.26
643,CHOICEIN,INE102B01014,763.85,12.82
644,SUZLON,INE040H01021,58.35,15.5
645,ABCAPITAL,INE674K01013,393.15,13.74
646,PRECWIRE,INE372C01037,401.8,22.86
647,531465,INE317B01042,0.27,9
648,UTIAMC,INE094J01016,944.65,13.13
649,TIMETECHNO,INE508G01029,177.42,16.78
650,BAJAJCON,INE933K01021,614.55,19.08
651,BALUFORGE,INE011E01029,465.6,21.98
652,DIXON,INE935N01020,11956,16.43
653,TMPV,INE155A01022,347.8,13.16
654,CONCORDBIO,INE338H01029,1286.2,17.41
655,MSUMI,INE0FS801015,41.12,12.36
656,CYIENT,INE136B01020,860.9,14.1
657,SGBMAY28,IN0020200088,13996.86,10
658,SHRIPISTON,INE526E01018,4380.2,16.61
659,NATIONALUM,INE139A01034,334.65,17.68
660,KSCL,INE455I01029,888.7,16.15
661,BHARTIARTL,INE397D01024,1871,9
662,DALBHARAT,INE00R701025,1708.9,11.36
663,SILVER,INF209KB19F6,220.78,22.49
664,STAR,INE939A01011,1094.1,16.69
665,RPOWER,INE614G01033,27.17,22.29
666,NIVABUPA,INE995S01015,85.12,11.33
667,PRAJIND,INE074A01025,361.9,16.8
668,AKUMS,INE09XN01023,630.85,13.78
669,PARAS,INE045601023,1277.9,23.2
670,MRPL,INE103A01014,148.13,20.35
671,LIQUID1,INF174KA1LV5,1111.4,5
672,BHARATFORG,INE465A01025,2108.8,12.67
673,VEDL,INE205A01025,275.55,15.31
674,GPIL,INE177H01039,254.6,15.56
675,AMBUJACEM,INE079A01024,418.85,11.9
676,VOLTAS,INE226A01021,1281.1,13.21
677,HCG,INE075I01017,633.95,12.65
678,538683,INF204KA1UN7,881.99,9
679,EDELWEISS,INE532F01054,125.44,18.39
680,NAM-INDIA,INE298J01013,1196.4,16.65
681,CANFINHOME,INE477A01020,882.35,11.45
682,COCHINSHIP,INE704P01025,1504.4,18.2
683,SILVERIETF,INF109KC1Y56,220.73,21.7
684,MAPMYINDIA,INE0BV301023,845.85,16.31
685,DLF,INE271C01023,648.7,12.72
686,CARBORUNIV,INE120A01034,1163.9,13.8
687,GOLDETF,INF769K01JP9,135.73,10.83
688,SGBJUN27,IN0020190073,14040,10
689,MAHSEAMLES,INE271B01025,596.1,12.08
690,BANKNIFTY1,INF174KA1ZB7,60.22,9
691,VBL,INE200M01039,515.7,12.41
692,NAVINFLUOR,INE048G01026,7585,13.03
693,TATAINVEST,INE672A01026,664.65,16.45
694,SGBJUL29IV,IN0020210111,14085.52,10
695,JMFINANCIL,INE780C01023,128.97,18.8
696,CEIGALL,INE0AG901020,392.1,12.22
697,AZAD,INE02IJ01035,2048.6,17.25
698,LIQUIDIETF,INF109KC1KT9,1000,5
699,LALPATHLAB,INE600L01024,1623.1,12.01
700,JKPAPER,INE789E01012,341.65,15.79
701,INDIACEM,INE383A01012,374.7,14.45
702,BLUEDART,INE233B01017,4893.8,11.84
703,RELIGARE,INE621H01010,264.4,16.04
704,HITECH,INE106T01025,86.15,18.02
705,MOM100,INF247L01023,66.96,9
706,RALLIS,INE613A01020,222.26,15.19
707,MBAPL,INE900L01010,593.25,15.02
708,FINEORG,INE686Y01026,5209,12.6
709,CIPLA,INE059A01026,1456.7,9
710,LXCHEM,INE576O01020,155.44,17.69
711,LIQUIDPLUS,INF769K01MY5,1092.3,5
712,TEJASNET,INE010J01012,607.1,24.16
713,MANAPPURAM,INE522D01027,316.65,14.46
714,SAILIFE,INE570L01029,1243.8,14.01
715,LIQUIDADD,INF740KA1UM0,1133.57,5
716,MAFANG,INF769K01HF4,186.63,10.33
717,TCS,INE467B01029,1982.6,10.43
718,EIDPARRY,INE126A01031,720.75,12.05
719,LLOYDSME,INE281B01032,1805.9,15.83
720,GARUDA,INE0JVO01026,178.45,23.67
721,JAINREC,INE0YD401026,350.6,19.76
722,HUDCO,INE031A01017,208.77,15.72
723,SGBFEB28IX,IN0020190545,14125,10
724,POWERMECH,INE211R01019,2736.8,17.13
725,ADANIGREEN,INE364U01010,1535,19.38
726,NETWEB,INE0NT901020,4507.9,24.01
727,IDFCFIRSTB,INE092T01019,78.93,13.05
728,SHAILY,INE151G01028,2869.2,22.31
729,BAJAJ-AUTO,INE917I01010,9842,9.64
730,CEMPRO,INE686A01026,1363.3,22.75
731,WELENT,INE625G01013,610.35,15.47
732,PRICOLLTD,INE726V01018,616.3,15.47
733,JKLAKSHMI,INE786A01032,582.45,12.12
734,GRAVITA,INE024L01027,1627.2,17.33
735,BHEL,INE257A01026,413.95,15.8
736,500285,INE285B01017,12.3,23.95
737,USHAMART,INE228A01035,492.8,14.8
738,BOSCHLTD,INE323A01026,40785,11.33
739,BIKAJI,INE00E101023,648.1,11.22
740,RATEGAIN,INE0CLI01024,902.95,18.07
741,GOLDBETA,INF789F1AUX7,117.6,10.94
742,MAHSCOOTER,INE288A01013,12666,13.58
743,DABUR,INE016A01026,444.75,9.33
744,CHENNPETRO,INE178A01016,1134,20.09
745,EQUITASBNK,INE063P01018,77.09,14.17
746,JBMA,INE927D01051,702.7,19.12
747,KRBL,INE001B01026,378.45,16.67
748,SENCO,INE602W01027,325.85,17.63
749,LIQGRWBEES,INF204KC1FU1,1045.7,5
750,NIFTYBEES,INF204KB14I2,272.87,9
751,CPSEETF,INF457M01133,96.98,9
752,LTGILTCASE,INF0R8F01133,30.46,10
753,KEI,INE878B01027,5247.5,15.14
754,VMART,INE665J01013,796.55,16.14
755,JUBLFOOD,INE797F01020,421.45,12.78
756,SBILIFE,INE123W01016,1790.9,9
757,ALPHAETF,INF769K01KU7,26.24,9
758,SOLARINDS,INE343H01029,18610,13.87
759,PARAGMILK,INE883N01014,232.03,19.17
760,ZEEL,INE256A01028,108.31,19.46
761,SONATSOFTW,INE269A01021,264.2,19.61
762,CUPID,INE509F01029,193.38,22.63
763,CCL,INE421D01022,1183,14.48
764,OFSS,INE881D01027,10863,13.87
765,HEMIPROP,INE0AJG01018,138.17,17.95
766,LOTUSDEV,INE0V9Q01010,149.45,14.38
767,CUMMINSIND,INE298A01020,5663,12.42
768,SGBDE31III,IN0020230168,14473.36,10
769,NBCC,INE095N01031,104.44,16.6
770,MOREALTY,INF247L01CI4,85.6,10.59
771,INDIGOPNTS,INE09VQ01012,1022.9,13.54
772,SGBOC28VII,IN0020200203,14019.79,10
773,MEESHO,INE0VDM01015,188.88,17.11
774,STYRENIX,INE189B01011,2295.1,12.99
775,MPHASIS,INE356A01018,2126.8,12.07
776,JUBLINGREA,INE0BY001018,640.8,16
777,SGBAUG30,IN0020220078,14240.08,10
778,BBTC,INE050A01025,1539.2,14.13
779,SHRINGARMS,INE1B3L01017,224.37,14.19
780,NIFTYETF,INF769K01EG9,260.44,9
781,NAZARA,INE418L01047,302.8,16.12
782,BAYERCROP,INE462A01022,4128.9,10.17
783,GMBREW,INE075D01018,965.15,17.35
784,HFCL,INE548A01028,212.09,20.91
785,CRISIL,INE007A01025,4081.7,11.64
786,PCJEWELLER,INE785M01021,8.78,19.8
787,POWERGRID,INE752E01010,287.55,9.07
788,PAISALO,INE420C01059,70.84,19.79
789,GESHIP,INE017A01032,1421,15.15
790,APOLLOTYRE,INE438A01022,431.65,11.49
791,CELLO,INE0LMW01024,365.05,12
792,ANANDRATHI,INE463V01026,1964.9,10.58
793,SUNTV,INE424H01027,510.95,13.2
794,SGBFEB32IV,IN0020230184,14693.87,10
795,KIRIINDUS,INE415I01015,381.8,19.65
796,ROUTE,INE450U01017,532.05,14.36
797,BAJAJHIND,INE306A01021,17.73,16.71
798,AGI,INE415A01038,700.85,19.1
799,BRIGADE,INE791I01019,502.7,14.16
800,GULFOILLUB,INE635Q01029,1040,13.49
801,NH,INE410P01011,1959.6,12.42
802,SGBMR29XII,IN0020200427,14018.98,10
803,WOCKPHARMA,INE049B01025,1962.7,22.17
804,IKS,INE115Q01022,1800.2,14.04
805,GILT5YBEES,INF204KC1030,65.86,10
806,GOLDIETF,INF109KC1NT3,119.54,11.9
807,ASTRAMICRO,INE386C01029,1752.5,17.32
808,KIRLOSBROS,INE732A01036,1984.5,18.72
809,NESTLEIND,INE239A01024,1453.8,9
810,UNIONBANK,INE692A01016,174.88,14.22
811,PRUDENT,INE00F201020,2975,17.29
812,MOTHERSON,INE775A01035,147.51,14.57
813,NAVA,INE725A01030,612.85,17.64
814,ERIS,INE406M01024,1446.4,12.93
815,EIHOTEL,INE230A01023,325.2,13.31
816,TITAGARH,INE615H01020,890.7,17.46
817,CHOLAHLDNG,INE149A01033,1661.4,15.99
818,DEVYANI,INE872J01023,112.82,15.26
819,SKFINDIA,INE640A01023,1667.9,9
820,SGBJUN31I,IN0020230069,14472.33,10
821,TATAGOLD,INF277KA1976,13.56,11.53
822,TORNTPOWER,INE813H01021,1404.5,14.11
823,IRCON,INE962Y01021,135.64,18.27
824,ASIANTILES,INE022I01019,53.08,19.08
825,BBOX,INE676A01027,962.5,19.51
826,POONAWALLA,INE511C01022,442.15,15.17
827,LEMONTREE,INE970X01018,118.34,14.07
828,JINDALSTEL,INE749A01030,1028.8,12.05
829,360ONE,INE466L01038,1065.9,13.33
830,BLS,INE153T01027,245.85,19.11
831,BLISSGVS,INE416D01022,523.55,25.26
832,COHANCE,INE03QK01018,451.15,20.67
833,BBL,INE464A01036,2825,17.64
834,INDIAMART,INE933S01016,1866.5,10.74
835,VGUARD,INE951I01027,305.55,10.03
836,QUESS,INE615P01015,273.4,14.61
837,MANYAVAR,INE825V01034,401.65,13.01
838,INDIASHLTR,INE922K01024,760.3,12.63
839,DYNAMATECH,INE221B01012,10397,18.63
840,CESC,INE486A01021,169.73,12.78
841,SJS,INE284S01014,2227.7,16.19
842,VENKEYS,INE398A01010,1416.4,14.91
843,CGCL,INE180C01042,226.82,15.84
844,FINIETF,INF109KC17L8,32.69,9
845,OLAELEC,INE0LXG01040,45.02,25.59
846,GSFC,INE026A01025,157.66,13.1
847,VIMTALABS,INE579C01029,583.25,22.64
848,MANORAMA,INE00VM01036,1565,19.64
849,COALINDIA,INE522F01014,434.75,9.83
850,MEDANTA,INE474Q01031,1328,12.21
851,AEGISLOG,INE208C01025,1254.7,19.14
852,GLAXO,INE159A01016,2464.7,12.12
853,VSTIND,INE710A01016,260.3,11.63
854,ASAHIINDIA,INE439A01020,855.05,14.62
855,PFC,INE134E01011,430.75,13.24
856,CRAFTSMAN,INE00LO01017,9305,15.39
857,ENRIN,INE1NPP01017,3639.8,12.88
858,CAMS,INE596I01020,792.2,13.47
859,MANINDS,INE993A01026,583.3,23.65
860,ADANIPOWER,INE814H01029,226.86,17.47
861,LIQUIDSBI,INF200KA13Z8,1000,5
862,SGBFEB29XI,IN0020200393,14062.42,10
863,SGBJAN27,IN0020180462,14139,10
864,SAPPHIRE,INE806T01020,184.16,17.32
865,LUMAXTECH,INE872H01027,1526.2,21.25
866,SHYAMMETL,INE810G01011,956.8,12.26
867,INOXWIND,INE066P01011,89.85,18.47
868,CROMPTON,INE299U01018,269.45,11.82
869,AUTOIETF,INF109KC10V2,27.64,9
870,JPPOWER,INE351F01018,17.95,23.07
871,HEG,INE545A01024,522.45,17.61
872,GALLANTT,INE297H01019,679.75,22.91
873,EBBETF0433,INF754K01QX0,1313.3,9
874,EMMVEE,INE1C6T01020,351.95,16.62
875,SETFNIFBK,INF200KA1580,595.8,9
876,WELCORP,INE191B01025,1477.6,15.42
877,ANTHEM,INE0CZ201020,763.1,9.97
878,HDFCGOLD,INF179KC1981,119.25,11.56
879,CAMPUS,INE278Y01022,234.6,12.04
880,ACMESOLAR,INE622W01025,390.8,16.33
881,FIRSTCRY,INE02RE01045,227.61,18.77
882,TECHNOE,INE285K01026,1082.3,18.72
883,JSL,INE220G01021,681.9,13.96
884,SGBFEB27,IN0020180561,14025,10
885,GREAVESCOT,INE224A01026,221,18.71
886,NUVAMA,INE531F01023,1788.1,16.39
887,ORKLAINDIA,INE16NZ01023,599.8,9
888,ELECON,INE205B01031,549.95,19.68
889,LGEINDIA,INE324D01010,1556.5,9
890,MTARTECH,INE864I01014,7790,100
891,KPIL,INE220B01022,1355.7,13.59
892,AARTIIND,INE769A01020,467.6,15.83
893,NETWORK18,INE870H01013,32.7,17.65
894,VOLTAMP,INE540H01012,9934,19.11
895,IRCTC,INE335Y01020,502.7,9.85
896,BANKIETF,INF109KC15I8,59.61,9
897,ZYDUSWELL,INE768C01028,568.5,14.7
898,FACT,INE188A01015,878.45,19.45
899,RKFORGE,INE399G01023,562.9,15.03
900,SGBJAN29X,IN0020200385,14013.11,10
901,SWANCORP,INE665A01038,314.3,17.72
902,GNFC,INE113A01013,530.6,13.25
903,GMRP&UI,INE0CU601026,100.26,18.57
904,KPITTECH,INE04I401011,557.55,17.31
905,DCMSHRIRAM,INE499A01024,1014,13.97
906,LTTS,INE010V01017,3047.7,14.47
907,GRAPHITE,INE371A01025,611.6,16.8
908,MAXHEALTH,INE027H01010,1139.9,12.1
909,GODREJAGRO,INE850D01014,551.45,12.48
910,IDEA,INE669E01016,14.64,21.12
911,SJVN,INE002L01015,72.63,15.19
912,AIAENG,INE212H01026,4996,11.5
913,RITES,INE320J01015,233.19,15.91
914,EPL,INE255A01020,227.26,13.74
915,MARICO,INE196A01026,851,9
916,APEX,INE346W01013,401.6,25.35
917,GRANULES,INE101D01020,811.4,13.26
918,ICICIBANK,INE090A01021,1379.8,9
919,HDFCSML250,INF179KC1FB2,179.53,9
920,IIFLCAPS,INE489L01022,339.1,20
921,ZENTEC,INE251B01027,1763.1,18.41
922,ASIANPAINT,INE021A01026,2716.4,9.38
923,MOCAPITAL,INF247L01EV3,55.7,9.55
924,RIIL,INE046A01015,820.55,15.84
925,PRIVISCL,INE959A01019,3684.2,15.58
926,BALMLAWRIE,INE164A01016,180.24,12.48
927,CASTROLIND,INE172A01027,184.33,9.36
928,IRB,INE821I01022,21.3,13.23
929,TARIL,INE763I01026,358.95,25.13
