534535,BL,M,2026121,8.95
534612,BL,M,2026121,23.88
534612,EQ,M,2026121,23.88
534623,BL,M,2026121,69.82
534639,BL,M,2026121,28.87
534639,EQ,M,2026121,28.87
534691,BL,M,2026121,17.47
534708,BL,M,2026121,10.16
534708,SM,M,2026121,10.16
534732,BL,M,2026121,42.20
534733,BL,M,2026121,38.27
534733,EQ,M,2026121,38.27
534741,BL,M,2026121,0.61
534741,EQ,M,2026121,0.61
534755,BL,M,2026121,2.33
534796,BL,M,2026121,293.34
534920,BL,M,2026121,161.22
535204,BL,M,2026121,3.60
535204,EQ,M,2026121,3.60
535205,BL,M,2026121,3.86
535205,EQ,M,2026121,3.86
535267,BL,M,2026121,8.64
535267,EQ,M,2026121,8.64
535276,BL,M,2026121,1032.35
535276,EQ,M,2026121,1032.35
535387,BL,M,2026121,72.38
535387,EQ,M,2026121,72.38
535431,BL,M,2026121,0.82
535431,EQ,M,2026121,0.82
535514,BL,M,2026121,9.72
535514,EQ,M,2026121,9.72
535566,BL,M,2026121,145.20
535566,EQ,M,2026121,145.20
535621,BL,M,2026121,170.34
535621,EQ,M,2026121,170.34
535657,BL,M,2026121,8.38
535657,EQ,M,2026121,8.38
535667,BL,M,2026121,269.40
535667,EQ,M,2026121,269.40
535693,BL,M,2026121,200.40
535693,EQ,M,2026121,200.40
535719,BL,M,2026121,35.44
535730,BL,M,2026121,0.64
535730,EQ,M,2026121,0.64
535910,BL,M,2026121,0.83
535910,EQ,M,2026121,0.83
535916,BL,M,2026121,81.26
535916,EQ,M,2026121,81.26
536073,BL,M,2026121,1.64
536073,EQ,M,2026121,1.64
536493,BL,M,2026121,375.66
536493,EQ,M,2026121,375.66
536565,BL,M,2026121,94.32
536659,BL,M,2026121,4.33
536659,EQ,M,2026121,4.33
536672,BL,M,2026121,9.52
536709,BL,M,2026121,14.06
536974,BL,M,2026121,83.90
536974,EQ,M,2026121,83.90
537069,BL,M,2026121,15.94
537069,EQ,M,2026121,15.94
537253,BL,M,2026121,86.06
537253,EQ,M,2026121,86.06
537254,BL,M,2026121,608.16
537326,BL,M,2026121,92.35
537326,EQ,M,2026121,92.35
537392,BL,M,2026121,249.12
537536,BL,M,2026121,88.38
537536,EQ,M,2026121,88.38
537582,BL,M,2026121,1.67
537669,BL,M,2026121,668.40
537669,SM,M,2026121,668.82
537707,BL,M,2026121,0.44
537707,EQ,M,2026121,0.44
537709,BL,M,2026121,4.52
537766,BL,M,2026121,2.34
537766,EQ,M,2026121,2.34
537800,BL,M,2026121,0.73
537800,EQ,M,2026121,0.73
537839,BL,M,2026121,106.02
537839,EQ,M,2026121,106.02
537840,BL,M,2026121,30.60
537840,EQ,M,2026121,30.60
537985,BL,M,2026121,20.48
537985,EQ,M,2026121,20.48
538081,BL,M,2026121,6.60
538081,EQ,M,2026121,6.60
538212,BL,M,2026121,0.46
538212,EQ,M,2026121,0.46
538273,BL,M,2026121,24.16
538273,EQ,M,2026121,24.16
538351,BL,M,2026121,2.02
538395,BL,M,2026121,88.06
538395,EQ,M,2026121,88.06
538401,BL,M,2026121,162.42
538401,EQ,M,2026121,162.42
538422,BL,M,2026121,0.48
538422,EQ,M,2026121,0.48
538451,BL,M,2026121,4.63
538464,BL,M,2026121,5.04
538464,EQ,M,2026121,5.04
538465,BL,M,2026121,17.46
538465,EQ,M,2026121,17.46
538476,BL,M,2026121,23.28
538476,EQ,M,2026121,23.28
538521,BL,M,2026121,118.80
538521,EQ,M,2026121,118.80
538539,BL,M,2026121,12.17
538539,EQ,M,2026121,12.17
538540,BL,M,2026121,22.32
538546,BL,M,2026121,149.16
538546,EQ,M,2026121,149.16
538556,BL,M,2026121,131.22
538556,EQ,M,2026121,131.22
538563,BL,M,2026121,512.52
538564,BL,M,2026121,308.10
538564,EQ,M,2026121,308.10
538565,BL,M,2026121,255.36
538565,EQ,M,2026121,255.36
538569,BL,M,2026121,1.25
538569,EQ,M,2026121,1.25
538579,BL,M,2026121,22.50
538596,BL,M,2026121,5.12
538596,EQ,M,2026121,5.12
538597,BL,M,2026121,10.60
538598,BL,M,2026121,24.26
538598,EQ,M,2026121,24.26
538607,BL,M,2026121,0.89
538607,EQ,M,2026121,0.89
538609,BL,M,2026121,64.68
538609,EQ,M,2026121,64.68
538610,BL,M,2026121,0.88
538611,BL,M,2026121,58.80
538634,BL,M,2026121,209.40
538646,BL,M,2026121,50.96
538646,EQ,M,2026121,50.96
538647,BL,M,2026121,42.79
538647,EQ,M,2026121,42.79
538668,BL,M,2026121,864.42
538668,EQ,M,2026121,864.42
538683,BL,M,2026121,1065.54
538683,EQ,M,2026121,1065.54
538706,BL,M,2026121,8.87
538706,EQ,M,2026121,8.87
538707,BL,M,2026121,40.49
538707,EQ,M,2026121,40.49
538708,BL,M,2026121,8.88
538708,EQ,M,2026121,8.88
538713,BL,M,2026121,241.44
538713,EQ,M,2026121,241.44
538714,BL,M,2026121,46.93
538714,EQ,M,2026121,46.93
538715,BL,M,2026121,484.02
538715,EQ,M,2026121,484.02
538716,BL,M,2026121,492.00
538716,EQ,M,2026121,492.00
538732,BL,M,2026121,66.04
538742,BL,M,2026121,21.14
538742,EQ,M,2026121,21.14
538765,BL,M,2026121,4.00
538770,BL,M,2026121,14.94
538770,EQ,M,2026121,14.94
538772,BL,M,2026121,50.99
538772,EQ,M,2026121,50.99
538777,BL,M,2026121,80.82
538778,BL,M,2026121,10.84
538786,BL,M,2026121,313.74
538786,EQ,M,2026121,313.74
538787,BL,M,2026121,12.38
538788,BL,M,2026121,16.60
538788,EQ,M,2026121,16.60
538794,BL,M,2026121,9.64
538794,SM,M,2026121,9.64
538812,BL,M,2026121,136.92
538817,BL,M,2026121,11.48
538817,EQ,M,2026121,11.48
538833,BL,M,2026121,11.08
538833,EQ,M,2026121,11.08
538834,BL,M,2026121,11.63
538834,EQ,M,2026121,11.63
538837,BL,M,2026121,99.00
538837,EQ,M,2026121,99.00
538838,BL,M,2026121,37.87
538857,BL,M,2026121,15.30
538857,EQ,M,2026121,15.30
538860,BL,M,2026121,1.68
538862,BL,M,2026121,50.78
538862,EQ,M,2026121,50.78
538868,BL,M,2026121,15.96
538868,EQ,M,2026121,15.96
538874,BL,M,2026121,24.24
538874,EQ,M,2026121,24.24
538881,BL,M,2026121,38.28
538882,BL,M,2026121,64.49
538882,EQ,M,2026121,64.49
538890,BL,M,2026121,74.28
538890,EQ,M,2026121,74.28
538894,BL,M,2026121,22.49
538894,EQ,M,2026121,22.49
538897,BL,M,2026121,16.19
538897,EQ,M,2026121,16.19
538918,BL,M,2026121,10.52
538918,EQ,M,2026121,10.52
538922,BL,M,2026121,23.68
538922,EQ,M,2026121,23.68
538923,BL,M,2026121,27.16
538923,EQ,M,2026121,27.16
538926,BL,M,2026121,236.46
538926,EQ,M,2026121,236.46
538928,BL,M,2026121,1.72
538928,EQ,M,2026121,1.72
538935,BL,M,2026121,75.35
538952,BL,M,2026121,1.36
538952,EQ,M,2026121,1.36
538964,BL,M,2026121,986.40
538964,EQ,M,2026121,986.40
538965,BL,M,2026121,91.30
538965,EQ,M,2026121,91.30
538970,BL,M,2026121,8.71
538975,BL,M,2026121,0.26
538987,BL,M,2026121,852.30
538987,EQ,M,2026121,852.30
538992,BL,M,2026121,3199.98
538992,EQ,M,2026121,3199.98
538993,BL,M,2026121,13.51
539005,BL,M,2026121,59.94
539011,BL,M,2026121,103.32
539011,EQ,M,2026121,103.32
539012,BL,M,2026121,98.10
539012,EQ,M,2026121,98.10
539013,BL,M,2026121,90.43
539013,EQ,M,2026121,90.43
539014,BL,M,2026121,10.82
539014,EQ,M,2026121,10.82
539016,BL,M,2026121,7.62
539016,EQ,M,2026121,7.62
539017,BL,M,2026121,7.80
539031,BL,M,2026121,340.66
539031,EQ,M,2026121,340.66
539032,BL,M,2026121,12.13
539040,BL,M,2026121,10.86
539041,BL,M,2026121,38.75
539090,BL,M,2026121,40.80
539090,EQ,M,2026121,40.80
539091,BL,M,2026121,1.29
539091,EQ,M,2026121,1.29
539097,BL,M,2026121,3.26
539097,EQ,M,2026121,3.26
539098,BL,M,2026121,66.01
539098,SM,M,2026121,66.01
539110,BL,M,2026121,27.89
539111,BL,M,2026121,22.38
539111,EQ,M,2026121,22.38
539112,BL,M,2026121,236.64
539112,EQ,M,2026121,236.64
539115,BL,M,2026121,457.02
539115,EQ,M,2026121,457.02
539117,BL,M,2026121,20.20
539117,EQ,M,2026121,20.20
539120,BL,M,2026121,139.20
539120,EQ,M,2026121,132.60
539121,BL,M,2026121,158.40
539121,EQ,M,2026121,158.40
539122,BL,M,2026121,22.70
539122,EQ,M,2026121,22.70
539123,BL,M,2026121,8.59
539123,EQ,M,2026121,8.59
539124,BL,M,2026121,24.53
539124,EQ,M,2026121,24.53
539132,BL,M,2026121,11.42
539132,EQ,M,2026121,11.42
539143,BL,M,2026121,12.98
539149,BL,M,2026121,5.03
539149,EQ,M,2026121,5.03
539167,BL,M,2026121,67.62
539167,EQ,M,2026121,67.62
539174,BL,M,2026121,25.75
539174,EQ,M,2026121,25.75
539176,BL,M,2026121,98.10
539176,EQ,M,2026121,98.10
539189,BL,M,2026121,17.08
539189,EQ,M,2026121,17.08
539190,BL,M,2026121,46.74
539190,EQ,M,2026121,46.74
539195,BL,M,2026121,207.90
539195,EQ,M,2026121,207.90
539196,BL,M,2026121,150.78
539196,EQ,M,2026121,150.78
539200,BL,M,2026121,6.18
539206,BL,M,2026121,35.86
539206,EQ,M,2026121,35.86
539216,BL,M,2026121,1.38
539216,EQ,M,2026121,1.38
539217,BL,M,2026121,0.36
539217,EQ,M,2026121,0.36
539218,BL,M,2026121,154.98
539218,EQ,M,2026121,154.98
539219,BL,M,2026121,10.80
539219,EQ,M,2026121,10.80
539220,BL,M,2026121,48.00
539220,EQ,M,2026121,48.00
539222,BL,M,2026121,0.90
539222,EQ,M,2026121,0.90
539227,BL,M,2026121,191.22
539227,EQ,M,2026121,191.22
539228,BL,M,2026121,2.05
539255,BL,M,2026121,811.08
539255,EQ,M,2026121,811.08
539267,BL,M,2026121,14.09
539267,EQ,M,2026121,14.09
539275,BL,M,2026121,150.78
539275,EQ,M,2026121,150.78
539278,BL,M,2026121,1.92
539278,EQ,M,2026121,1.92
539300,BL,M,2026121,380.40
539300,EQ,M,2026121,380.40
539310,BL,M,2026121,0.23
539314,BL,M,2026121,63.24
539314,EQ,M,2026121,63.24
539337,BL,M,2026121,296.70
539353,BL,M,2026121,225.18
539353,EQ,M,2026121,225.18
539354,BL,M,2026121,35.34
539354,EQ,M,2026121,35.34
539383,BL,M,2026121,17.27
539391,BL,M,2026121,37.64
539398,BL,M,2026121,72.96
539398,EQ,M,2026121,72.96
539402,BL,M,2026121,5.53
539405,BL,M,2026121,14.34
539405,EQ,M,2026121,14.34
539406,BL,M,2026121,77.94
539406,EQ,M,2026121,77.94
539408,BL,M,2026121,22.43
539428,BL,M,2026121,18.64
539428,EQ,M,2026121,18.64
539435,BL,M,2026121,28.24
539435,EQ,M,2026121,28.24
539449,BL,M,2026121,2.53
539449,EQ,M,2026121,2.53
539455,BL,M,2026121,60.35
539455,EQ,M,2026121,60.35
539468,BL,M,2026121,46.20
539469,BL,M,2026121,57.62
539469,EQ,M,2026121,57.62
539470,BL,M,2026121,0.67
539470,EQ,M,2026121,0.67
539479,BL,M,2026121,88.57
539479,EQ,M,2026121,88.57
539492,BL,M,2026121,12.13
539492,EQ,M,2026121,12.13
539494,BL,M,2026121,10.06
539494,EQ,M,2026121,10.06
539495,BL,M,2026121,57.31
539495,EQ,M,2026121,57.31
539506,BL,M,2026121,0.62
539518,BL,M,2026121,177.72
539518,EQ,M,2026121,177.72
539519,BL,M,2026121,0.90
539519,EQ,M,2026121,0.90
539522,BL,M,2026121,59.26
539522,EQ,M,2026121,59.26
539526,BL,M,2026121,0.56
539526,EQ,M,2026121,0.56
539527,BL,M,2026121,651.48
539527,EQ,M,2026121,651.48
539528,BL,M,2026121,31.28
539528,EQ,M,2026121,31.28
539544,BL,M,2026121,10.09
539544,EQ,M,2026121,10.09
539545,BL,M,2026121,40.20
539545,EQ,M,2026121,40.20
539546,BL,M,2026121,356.40
539546,EQ,M,2026121,356.40
539552,BL,M,2026121,13.51
539559,BL,M,2026121,2.59
539561,BL,M,2026121,0.37
539593,BL,M,2026121,12.29
539594,BL,M,2026121,4.66
539594,EQ,M,2026121,4.66
539596,BL,M,2026121,13.12
539596,EQ,M,2026121,13.12
539598,BL,M,2026121,44.62
539598,EQ,M,2026121,44.62
539599,BL,M,2026121,32.12
539599,EQ,M,2026121,32.12
539607,BL,M,2026121,26.32
539620,BL,M,2026121,20.39
539620,EQ,M,2026121,20.39
539659,BL,M,2026121,48.42
539659,EQ,M,2026121,48.42
539661,BL,M,2026121,113.53
539661,EQ,M,2026121,113.53
539662,BL,M,2026121,7.32
539662,EQ,M,2026121,7.32
539669,BL,M,2026121,2.35
539673,BL,M,2026121,3.43
539679,BL,M,2026121,2.06
539679,EQ,M,2026121,2.06
539682,BL,M,2026121,366.66
539692,BL,M,2026121,16.07
539692,EQ,M,2026121,16.07
539697,BL,M,2026121,97.08
539724,BL,M,2026121,247.20
539730,BL,M,2026121,3310.56
539730,EQ,M,2026121,3310.56
539760,BL,M,2026121,48.05
539760,EQ,M,2026121,48.05
539761,BL,M,2026121,1.16
539762,BL,M,2026121,35.68
539762,EQ,M,2026121,35.68
539767,BL,M,2026121,40.44
539767,EQ,M,2026121,40.44
539770,BL,M,2026121,38.99
539770,EQ,M,2026121,38.99
539773,BL,M,2026121,1.54
539773,EQ,M,2026121,1.54
539798,BL,M,2026121,41.40
539798,EQ,M,2026121,41.40
539800,BL,M,2026121,6.62
539800,EQ,M,2026121,6.62
539814,BL,M,2026121,145.26
539814,EQ,M,2026121,145.26
539834,BL,M,2026121,264.00
539834,EQ,M,2026121,264.00
539835,BL,M,2026121,2.39
539835,EQ,M,2026121,2.39
539841,BL,M,2026121,13.00
539841,EQ,M,2026121,13.00
539864,BL,M,2026121,17.87
539864,SM,M,2026121,17.87
539884,BL,M,2026121,2.72
539884,EQ,M,2026121,2.72
539895,BL,M,2026121,30.26
539895,EQ,M,2026121,30.26
539900,BL,M,2026121,11.65
539900,EQ,M,2026121,11.65
539922,BL,M,2026121,263.88
539938,BL,M,2026121,34.57
539938,EQ,M,2026121,34.57
539939,BL,M,2026121,62.40
539939,EQ,M,2026121,62.40
539946,BL,M,2026121,22.98
539946,EQ,M,2026121,22.98
539947,BL,M,2026121,136.08
539947,EQ,M,2026121,129.60
539963,BL,M,2026121,14.50
539991,BL,M,2026121,43.76
540006,BL,M,2026121,3.12
540023,BL,M,2026121,15.49
540023,EQ,M,2026121,15.49
540026,BL,M,2026121,8.68
540026,EQ,M,2026121,8.68
540062,BL,M,2026121,448.20
540062,EQ,M,2026121,448.20
540063,BL,M,2026121,13.75
540066,BL,M,2026121,57.20
540078,BL,M,2026121,174.60
540079,BL,M,2026121,1.36
540079,EQ,M,2026121,1.36
540080,BL,M,2026121,5.09
540097,BL,M,2026121,59.99
540097,EQ,M,2026121,59.99
540132,BL,M,2026121,13.30
540132,EQ,M,2026121,13.30
540134,BL,M,2026121,19.50
540135,BL,M,2026121,0.64
540135,EQ,M,2026121,0.64
540143,BL,M,2026121,91.24
540143,EQ,M,2026121,91.24
540144,BL,M,2026121,22.60
540144,SM,M,2026121,22.60
540146,BL,M,2026121,37.52
540146,SM,M,2026121,37.52
540147,BL,M,2026121,2.74
540147,EQ,M,2026121,2.74
540154,BL,M,2026121,1003.66
540154,EQ,M,2026121,1003.66
540159,BL,M,2026121,7.20
540159,EQ,M,2026121,7.20
540168,BL,M,2026121,41.05
540168,EQ,M,2026121,41.05
540174,BL,M,2026121,26.40
540174,EQ,M,2026121,26.40
540175,BL,M,2026121,47.93
540181,BL,M,2026121,46.20
540181,EQ,M,2026121,46.20
540189,BL,M,2026121,19.50
540190,BL,M,2026121,0.47
540192,BL,M,2026121,20.53
540198,BL,M,2026121,479.46
540198,EQ,M,2026121,479.46
540199,BL,M,2026121,63.12
540199,EQ,M,2026121,63.12
540204,BL,M,2026121,59.09
540204,EQ,M,2026121,59.09
540243,BL,M,2026121,1.51
540243,EQ,M,2026121,1.51
540252,BL,M,2026121,12.72
540252,EQ,M,2026121,12.72
540254,BL,M,2026121,16.54
540259,BL,M,2026121,0.28
540259,EQ,M,2026121,0.28
540266,BL,M,2026121,23.23
540267,BL,M,2026121,9.62
540267,EQ,M,2026121,9.62
540332,BL,M,2026121,74.78
540332,SM,M,2026121,74.78
540359,BL,M,2026121,97.51
540360,BL,M,2026121,1.62
540360,EQ,M,2026121,1.62
540361,BL,M,2026121,8.22
540377,BL,M,2026121,0.46
540377,EQ,M,2026121,0.46
540386,BL,M,2026121,2.53
540386,EQ,M,2026121,2.53
540395,BL,M,2026121,105.54
540395,EQ,M,2026121,105.54
540401,BL,M,2026121,15.24
540401,EQ,M,2026121,15.24
540404,BL,M,2026121,255.12
540404,EQ,M,2026121,255.12
540405,BL,M,2026121,70.28
540405,EQ,M,2026121,70.28
540455,BL,M,2026121,124.74
540455,EQ,M,2026121,124.74
540467,BL,M,2026121,403.02
540481,BL,M,2026121,66.00
540481,EQ,M,2026121,66.00
540492,BL,M,2026121,13.27
540515,BL,M,2026121,10.62
540515,EQ,M,2026121,10.62
540519,BL,M,2026121,53.40
540545,BL,M,2026121,41.30
540550,BL,M,2026121,32.04
540570,BL,M,2026121,5.15
540590,BL,M,2026121,72.13
540590,EQ,M,2026121,72.13
540597,BL,M,2026121,21.96
540597,EQ,M,2026121,21.96
540613,BL,M,2026121,38.82
540613,SM,M,2026121,38.82
540615,BL,M,2026121,6.82
540652,BL,M,2026121,265.20
540652,SM,M,2026121,265.20
540654,BL,M,2026121,29.18
540686,BL,M,2026121,137.46
540686,EQ,M,2026121,137.46
540693,BL,M,2026121,13.46
540693,EQ,M,2026121,13.46
540694,BL,M,2026121,41.93
540696,BL,M,2026121,4.60
540696,EQ,M,2026121,4.60
540703,BL,M,2026121,33.00
540703,EQ,M,2026121,33.00
540717,BL,M,2026121,15.35
540717,EQ,M,2026121,15.35
540718,BL,M,2026121,1390.02
540718,SM,M,2026121,1390.02
540726,BL,M,2026121,43.18
540726,EQ,M,2026121,43.18
540727,BL,M,2026121,20.98
540727,EQ,M,2026121,20.98
540728,BL,M,2026121,122.34
540728,EQ,M,2026121,122.34
540730,BL,M,2026121,1.43
540737,BL,M,2026121,770.88
540737,EQ,M,2026121,770.88
540738,BL,M,2026121,9.92
540738,EQ,M,2026121,9.92
540756,BL,M,2026121,27.61
540782,BL,M,2026121,13.80
540786,BL,M,2026121,23.70
540788,BL,M,2026121,157.80
540796,BL,M,2026121,249.54
540796,EQ,M,2026121,249.54
540809,BL,M,2026121,44.54
540809,EQ,M,2026121,44.54
540821,BL,M,2026121,2.35
540829,BL,M,2026121,6.97
540829,EQ,M,2026121,6.97
540850,BL,M,2026121,28.46
540850,SM,M,2026121,28.46
540874,BL,M,2026121,90.71
540874,EQ,M,2026121,90.71
540914,BL,M,2026121,2.18
540936,BL,M,2026121,3.82
540936,EQ,M,2026121,3.82
540953,BL,M,2026121,2.56
540953,EQ,M,2026121,2.56
540955,BL,M,2026121,5.40
540956,BL,M,2026121,30.67
540956,EQ,M,2026121,30.67
540980,BL,M,2026121,31800.00
540980,EQ,M,2026121,31800.00
541005,BL,M,2026121,64.68
541005,EQ,M,2026121,64.68
541083,BL,M,2026121,264.42
541083,SM,M,2026121,264.42
541096,BL,M,2026121,1677.60
541096,EQ,M,2026121,1677.60
541144,BL,M,2026121,140.04
541144,EQ,M,2026121,140.04
541228,BL,M,2026121,103.31
541228,EQ,M,2026121,103.31
541299,BL,M,2026121,9.52
541299,SM,M,2026121,9.52
541338,BL,M,2026121,15.18
541338,EQ,M,2026121,15.18
541347,BL,M,2026121,8.38
541347,EQ,M,2026121,8.38
541353,BL,M,2026121,147.90
541353,SM,M,2026121,147.90
541358,BL,M,2026121,122.46
541358,EQ,M,2026121,122.46
541444,BL,M,2026121,18.53
541444,EQ,M,2026121,18.53
541445,BL,M,2026121,62.39
541445,SM,M,2026121,62.39
541601,BL,M,2026121,0.52
541601,EQ,M,2026121,0.52
541627,BL,M,2026121,9.25
541627,EQ,M,2026121,9.25
541634,BL,M,2026121,23.20
541634,EQ,M,2026121,23.20
541702,BL,M,2026121,3.70
541702,EQ,M,2026121,3.70
541735,BL,M,2026121,2.11
541735,EQ,M,2026121,2.11
541741,BL,M,2026121,116.40
541771,BL,M,2026121,1.88
541778,BL,M,2026121,45.83
541778,EQ,M,2026121,45.83
541865,BL,M,2026121,8.36
541865,EQ,M,2026121,8.36
541890,BL,M,2026121,0.22
541972,BL,M,2026121,1129.20
541972,EQ,M,2026121,1129.20
541983,BL,M,2026121,27.36
541983,SM,M,2026121,27.36
542012,BL,M,2026121,8.74
542012,EQ,M,2026121,8.74
542013,BL,M,2026121,206.04
542013,EQ,M,2026121,206.04
542019,BL,M,2026121,54.72
542019,EQ,M,2026121,54.72
542025,BL,M,2026121,0.38
542025,SM,M,2026121,0.38
542034,BL,M,2026121,14.66
542034,EQ,M,2026121,14.66
542046,BL,M,2026121,8.56
542046,EQ,M,2026121,8.56
542123,BL,M,2026121,190.80
542123,EQ,M,2026121,190.80
542146,BL,M,2026121,10.73
542155,BL,M,2026121,1.20
542176,BL,M,2026121,24.48
542176,EQ,M,2026121,24.48
542206,BL,M,2026121,1.02
542206,EQ,M,2026121,1.02
542248,BL,M,2026121,15.38
542332,BL,M,2026121,83.80
542376,BL,M,2026121,258.30
542446,BL,M,2026121,4.09
542459,BL,M,2026121,75.72
542459,EQ,M,2026121,75.72
542503,BL,M,2026121,26.47
542524,BL,M,2026121,36.25
542524,EQ,M,2026121,36.25
542543,BL,M,2026121,93.48
542543,IV,M,2026121,93.48
542579,BL,M,2026121,4.87
542579,EQ,M,2026121,4.87
542627,BL,M,2026121,97.78
542628,BL,M,2026121,151.86
542628,EQ,M,2026121,151.86
542654,BL,M,2026121,17.46
542654,EQ,M,2026121,17.46
542666,BL,M,2026121,7.15
542666,EQ,M,2026121,7.15
542668,BL,M,2026121,76.20
542668,SM,M,2026121,76.20
542669,BL,M,2026121,67.93
542669,EQ,M,2026121,67.93
542679,BL,M,2026121,155.52
542679,EQ,M,2026121,155.52
542682,BL,M,2026121,79.07
542682,EQ,M,2026121,79.07
542694,BL,M,2026121,226.62
542694,EQ,M,2026121,226.62
542721,BL,M,2026121,60.72
542721,EQ,M,2026121,60.72
542727,BL,M,2026121,1698.00
542727,SM,M,2026121,1698.00
542747,BL,M,2026121,110.11
542747,EQ,M,2026121,110.11
542770,BL,M,2026121,54.54
542802,BL,M,2026121,2.46
542802,EQ,M,2026121,2.46
542803,BL,M,2026121,73.97
542803,EQ,M,2026121,73.97
542850,BL,M,2026121,10.55
542862,BL,M,2026121,31.91
542862,EQ,M,2026121,31.91
542865,BL,M,2026121,15.00
542865,EQ,M,2026121,15.00
542911,BL,M,2026121,810.24
542911,EQ,M,2026121,810.24
542918,BL,M,2026121,5.87
542934,BL,M,2026121,53.76
542934,SM,M,2026121,53.76
543065,BL,M,2026121,31.20
543071,MF,M,2026121,17.22
543079,MF,M,2026121,4.26
543083,MF,M,2026121,0.18
543087,MF,M,2026121,227.45
543099,MF,M,2026121,53.08
543144,MF,M,2026121,6.22
543150,MF,M,2026121,2.10
543154,MF,M,2026121,1263.60
543161,MF,M,2026121,129.60
543167,MF,M,2026121,2.16
543171,BL,M,2026121,2.04
543171,EQ,M,2026121,2.04
543172,BL,M,2026121,2396.40
543173,MF,M,2026121,15.49
543174,MF,M,2026121,2.16
543175,MF,M,2026121,3.60
543176,MF,M,2026121,69.68
543177,MF,M,2026121,7.68
543178,MF,M,2026121,43.52
543181,MF,M,2026121,29.23
543182,MF,M,2026121,38.53
543184,MF,M,2026121,33.62
543186,MF,M,2026121,4.09
543207,BL,M,2026121,4.57
543207,EQ,M,2026121,4.57
543208,BL,M,2026121,2.71
543208,EQ,M,2026121,2.71
543225,BL,M,2026121,203.40
543225,IV,M,2026121,203.40
543229,BL,M,2026121,283.44
543229,EQ,M,2026121,283.44
543239,BL,M,2026121,84.00
543239,SM,M,2026121,84.00
543241,BL,M,2026121,171.36
543244,BL,M,2026121,24.72
543256,BL,M,2026121,14.63
543256,EQ,M,2026121,14.63
543262,BL,M,2026121,111.60
543262,SM,M,2026121,111.60
543284,BL,M,2026121,102.26
543284,EQ,M,2026121,102.26
543285,BL,M,2026121,21.72
543285,SM,M,2026121,21.72
543286,BL,M,2026121,99.22
543319,BL,M,2026121,1.43
543319,SM,M,2026121,1.43
543341,BL,M,2026121,12.53
543341,EQ,M,2026121,12.53
543363,BL,M,2026121,453.72
543363,SM,M,2026121,453.72
543366,BL,M,2026121,51.00
543372,BL,M,2026121,9.54
543373,BL,M,2026121,377.76
543376,BL,M,2026121,114.00
543376,EQ,M,2026121,114.00
543377,BL,M,2026121,15.95
543377,SM,M,2026121,15.95
543378,BL,M,2026121,388.74
543378,SM,M,2026121,388.74
543391,BL,M,2026121,116.52
543391,SM,M,2026121,116.52
543400,BL,M,2026121,3.23
543400,SM,M,2026121,3.23
543410,BL,M,2026121,39.59
543410,SM,M,2026121,39.59
543443,BL,M,2026121,22.92
543443,SM,M,2026121,22.92
543460,BL,M,2026121,61.20
543460,SM,M,2026121,61.20
543464,BL,M,2026121,75.00
543464,SM,M,2026121,75.00
543475,BL,M,2026121,125.70
543497,BL,M,2026121,51.89
543497,SM,M,2026121,51.89
543499,BL,M,2026121,10.13
543500,BL,M,2026121,2.98
543515,BL,M,2026121,63.84
543516,BL,M,2026121,6.53
543516,SM,M,2026121,6.53
543518,BL,M,2026121,52.78
543520,BL,M,2026121,13.70
543520,SM,M,2026121,13.70
543522,BL,M,2026121,127.80
543522,SM,M,2026121,127.80
543531,BL,M,2026121,48.05
543531,EQ,M,2026121,48.05
543538,BL,M,2026121,15.24
543540,BL,M,2026121,163.20
543540,SM,M,2026121,163.20
543542,BL,M,2026121,1503.18
543542,SM,M,2026121,1503.18
543543,BL,M,2026121,1048.80
543543,SM,M,2026121,1048.80
543544,BL,M,2026121,88.20
543545,BL,M,2026121,0.71
543545,SM,M,2026121,0.71
543546,BL,M,2026121,8.16
543578,BL,M,2026121,98.68
543578,SM,M,2026121,98.68
543594,BL,M,2026121,7.25
543594,SM,M,2026121,7.25
543606,BL,M,2026121,26.21
543615,BL,M,2026121,105.06
543616,BL,M,2026121,313.92
543616,SM,M,2026121,313.92
543618,BL,M,2026121,119.94
543618,SM,M,2026121,119.94
543619,BL,M,2026121,3410.76
543619,SM,M,2026121,3410.76
543623,BL,M,2026121,102.84
543637,BL,M,2026121,18.67
543656,BL,M,2026121,15.96
543656,SM,M,2026121,15.96
543678,BL,M,2026121,15.59
543678,SM,M,2026121,15.59
543709,BL,M,2026121,983.28
543709,SM,M,2026121,983.28
543713,BL,M,2026121,47.68
543713,SM,M,2026121,47.68
543745,BL,M,2026121,6.96
543745,SM,M,2026121,6.96
543746,BL,M,2026121,199.02
543746,SM,M,2026121,199.02
543782,BL,M,2026121,433.92
543782,SM,M,2026121,433.92
543787,BL,M,2026121,1383.36
543787,SM,M,2026121,1383.36
543798,BL,M,2026121,2.46
543799,BL,M,2026121,240.00
543799,SM,M,2026121,240.00
543805,BL,M,2026121,57.72
543805,SM,M,2026121,57.72
543806,BL,M,2026121,348.48
543814,BL,M,2026121,60.60
543814,SM,M,2026121,60.60
543828,BL,M,2026121,45.47
543831,BL,M,2026121,446.76
543831,SM,M,2026121,446.76
543848,BL,M,2026121,24.19
543848,SM,M,2026121,24.19
543874,BL,M,2026121,92.41
543874,SM,M,2026121,92.41
543895,BL,M,2026121,554.04
