EURINR26703112PE              ,OPTCUR,EURINR    ,03072026,00112.0000,PE,00,N,P,000000003.6800000,000000000.0000000,000000000.0000000,000000000.0000000,000000003.6800000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.25CE           ,OPTCUR,EURINR    ,03072026,00113.2500,CE,00,N,P,000000000.4725000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.4725000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.25PE           ,OPTCUR,EURINR    ,03072026,00113.2500,PE,00,N,P,000000004.6500000,000000000.0000000,000000000.0000000,000000000.0000000,000000004.6500000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.5CE            ,OPTCUR,EURINR    ,03072026,00113.5000,CE,00,N,P,000000000.4300000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.4300000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.5PE            ,OPTCUR,EURINR    ,03072026,00113.5000,PE,00,N,P,000000004.8550000,000000000.0000000,000000000.0000000,000000000.0000000,000000004.8550000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.75CE           ,OPTCUR,EURINR    ,03072026,00113.7500,CE,00,N,P,000000000.3900000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.3900000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113.75PE           ,OPTCUR,EURINR    ,03072026,00113.7500,PE,00,N,P,000000005.0625000,000000000.0000000,000000000.0000000,000000000.0000000,000000005.0625000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113CE              ,OPTCUR,EURINR    ,03072026,00113.0000,CE,00,N,P,000000000.5175000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.5175000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703113PE              ,OPTCUR,EURINR    ,03072026,00113.0000,PE,00,N,P,000000004.4475000,000000000.0000000,000000000.0000000,000000000.0000000,000000004.4475000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114.25CE           ,OPTCUR,EURINR    ,03072026,00114.2500,CE,00,N,P,000000000.4200000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.4200000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114.25PE           ,OPTCUR,EURINR    ,03072026,00114.2500,PE,00,N,P,000000004.8175000,000000000.0000000,000000000.0000000,000000000.0000000,000000004.8175000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703114.5CE            ,OPTCUR,EURINR    ,03072026,00114.5000,CE,00,N,P,000000000.3800000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.3800000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
